topic,doc,score,rel
51,clueweb09-en0007-89-20413,37.4699192147517,1
51,clueweb09-en0008-64-12138,37.4430180594814,0
51,clueweb09-en0007-17-32780,36.5693168473734,1
51,clueweb09-en0007-81-08143,36.5414028150307,1
51,clueweb09-en0011-41-17281,36.3536321882775,1
51,clueweb09-en0008-64-11801,36.2905320970344,0
51,clueweb09-en0000-81-00258,36.2453982508427,0
51,clueweb09-en0011-41-17214,36.1660980978393,1
51,clueweb09-en0004-77-30624,36.0382871821315,1
51,clueweb09-en0011-52-07344,36.0293320349601,0
51,clueweb09-en0008-88-23094,35.975064000299,2
51,clueweb09-en0003-03-11411,35.9323022751123,1
51,clueweb09-en0011-69-21571,35.9323022751123,1
51,clueweb09-en0011-41-17278,35.8747309141818,1
51,clueweb09-en0011-41-17250,35.8614442067934,0
51,clueweb09-en0004-16-06254,35.5869546410297,0
51,clueweb09-en0000-82-32505,35.4673640554014,0
51,clueweb09-en0007-78-06781,35.3815538936342,0
51,clueweb09-en0011-41-17189,35.1739791790795,0
51,clueweb09-en0008-66-10852,35.1669463167146,1
51,clueweb09-en0001-12-06928,34.9791682385905,0
51,clueweb09-en0002-90-08640,34.9245669017914,0
51,clueweb09-en0001-12-06930,34.891805599721,0
51,clueweb09-en0009-22-08986,34.8379631607002,0
51,clueweb09-en0006-67-29605,34.7400915121315,0
51,clueweb09-en0011-41-17254,34.6834571222862,0
51,clueweb09-en0001-69-21592,34.6834571222862,0
51,clueweb09-en0011-33-03549,34.6686374005147,0
51,clueweb09-enwp00-23-05500,34.5792910669129,1
51,clueweb09-enwp00-24-05847,34.5727771092583,1
51,clueweb09-en0007-83-23270,34.5416789191081,0
51,clueweb09-en0007-51-16652,34.5404519509742,0
51,clueweb09-en0011-33-03551,34.5101956204022,0
51,clueweb09-en0010-03-31177,34.4561632540246,0
51,clueweb09-en0008-59-04222,34.4551773125148,0
51,clueweb09-en0007-58-07045,34.4402820517487,0
51,clueweb09-en0008-73-10201,34.3140835130474,0
51,clueweb09-en0007-83-23277,34.1822728189553,0
51,clueweb09-en0001-74-37938,34.1822728189553,0
51,clueweb09-en0007-89-20265,34.1394981734729,0
51,clueweb09-en0011-41-17252,34.1297500959246,0
51,clueweb09-en0011-41-17253,34.1297500959246,0
51,clueweb09-en0011-41-17251,33.9907489370231,0
51,clueweb09-en0008-96-11286,33.9475895971429,0
51,clueweb09-en0006-84-23439,33.8620054048726,0
51,clueweb09-en0006-61-04382,33.7985008565512,1
51,clueweb09-en0001-80-06127,33.7750635099751,0
51,clueweb09-en0011-41-17215,33.7711686718739,0
51,clueweb09-en0007-43-29412,33.7209271861364,0
51,clueweb09-en0008-61-31821,33.682141871643,0
51,clueweb09-en0011-41-17284,33.6334573728292,0
51,clueweb09-enwp02-05-03600,33.5770746930009,1
51,clueweb09-en0011-33-03548,33.5427374294697,0
51,clueweb09-en0004-09-26101,33.5375459787391,0
51,clueweb09-en0002-05-26045,33.5259646772433,0
51,clueweb09-en0011-41-17273,33.5200780964645,0
51,clueweb09-en0005-62-15190,33.4502484651757,0
51,clueweb09-en0005-19-11234,33.4194755948221,1
51,clueweb09-en0001-80-26231,33.2965226120056,0
51,clueweb09-en0011-41-17257,33.2410213346888,1
51,clueweb09-en0011-41-17264,33.2088916855971,0
51,clueweb09-en0011-56-07362,33.2009741247755,0
51,clueweb09-en0002-80-35729,33.1879621989536,0
51,clueweb09-en0009-56-10202,33.1168476896395,0
51,clueweb09-en0007-51-16651,32.928815459055,0
51,clueweb09-en0006-35-33932,32.9156506303131,0
51,clueweb09-en0011-41-17187,32.8958876404147,0
51,clueweb09-en0011-41-17207,32.8947175850285,2
51,clueweb09-en0001-41-17450,32.8435022549139,0
51,clueweb09-en0011-41-17292,32.8365528025554,1
51,clueweb09-en0008-56-28642,32.8141562715862,0
51,clueweb09-en0007-15-05434,32.770717673174,0
51,clueweb09-en0011-41-17249,32.7594339617997,0
51,clueweb09-en0001-93-23513,32.7547565744512,0
