topic,doc,score,rel
51,clueweb09-en0100-57-34214,15.3090402975422,0
51,clueweb09-en0115-93-04956,15.3024502863018,0
51,clueweb09-en0087-18-13820,15.2741453153682,0
51,clueweb09-en0087-02-08108,15.2711900797229,0
51,clueweb09-en0016-19-24681,15.2267123735608,2
51,clueweb09-en0050-83-28797,15.2239808643521,1
51,clueweb09-en0016-99-33090,15.2035674293696,1
51,clueweb09-en0049-16-41358,15.2011407340324,2
51,clueweb09-en0102-97-30261,15.1957729931819,0
51,clueweb09-en0050-44-03519,15.1603140062074,1
51,clueweb09-en0078-17-20055,15.150307467921,1
51,clueweb09-en0016-79-25759,15.1435930217702,2
51,clueweb09-en0054-79-13017,15.1421366630285,1
51,clueweb09-en0047-29-06768,15.1374842200963,1
51,clueweb09-en0007-89-20413,15.133779594843,1
51,clueweb09-en0048-83-24071,15.1324794661415,0
51,clueweb09-en0076-52-27073,15.1152104777296,1
51,clueweb09-en0076-52-27078,15.1142800778349,1
51,clueweb09-en0123-50-27074,15.1136618508218,2
51,clueweb09-en0038-51-33785,15.1102490533168,3
51,clueweb09-en0128-12-18639,15.1088026440913,2
51,clueweb09-en0122-48-04059,15.1065886894476,0
51,clueweb09-en0079-76-37482,15.1043347271603,0
51,clueweb09-en0087-25-22969,15.1043347271603,0
51,clueweb09-en0012-54-03282,15.1042264081568,1
51,clueweb09-en0040-08-35086,15.0942905744589,2
51,clueweb09-en0059-34-09584,15.0867877309986,0
51,clueweb09-en0133-71-23355,15.0865033701175,1
51,clueweb09-en0133-90-15067,15.0787221060813,2
51,clueweb09-en0046-74-18902,15.0754571916953,0
51,clueweb09-en0106-21-40292,15.0725852751693,1
51,clueweb09-en0008-43-16164,15.0704770584268,3
51,clueweb09-en0007-89-20264,15.0634321363505,1
51,clueweb09-en0036-40-12086,15.0590766255935,2
51,clueweb09-en0127-36-17848,15.0575374047836,0
51,clueweb09-en0107-56-25382,15.0565400037098,0
51,clueweb09-en0039-11-13043,15.0491892407092,0
51,clueweb09-en0087-14-15681,15.0471400823555,0
51,clueweb09-en0051-38-02769,15.0461733476514,0
51,clueweb09-en0054-28-26035,15.0396654318135,0
51,clueweb09-en0082-28-33170,15.0348857921841,0
51,clueweb09-en0050-68-38202,15.0346774459357,3
51,clueweb09-en0063-30-04579,15.0343919414761,0
51,clueweb09-en0040-02-21140,15.0299382988541,0
51,clueweb09-en0007-17-32780,15.0288359026109,1
51,clueweb09-en0061-44-14791,15.027885219249,1
51,clueweb09-en0016-87-07931,15.0232118054933,0
51,clueweb09-en0007-81-08143,15.0222118757594,1
51,clueweb09-en0060-87-20845,15.0179255854528,0
51,clueweb09-en0000-81-00258,15.0083126916536,0
51,clueweb09-en0040-08-35093,14.9931671303414,0
51,clueweb09-en0079-21-09587,14.9844329009434,0
51,clueweb09-en0077-98-35575,14.9839944013414,1
51,clueweb09-en0011-41-17281,14.9838942391761,1
51,clueweb09-en0072-32-29430,14.9837459501084,1
51,clueweb09-en0096-33-23335,14.9830900976905,0
51,clueweb09-en0092-00-03048,14.9809773595472,1
51,clueweb09-en0096-53-37947,14.980694871737,1
51,clueweb09-en0078-83-13305,14.9786178964413,1
51,clueweb09-en0065-32-16966,14.9782947235959,0
51,clueweb09-en0061-44-14827,14.9768498284705,0
51,clueweb09-en0078-60-24772,14.974540062861,0
51,clueweb09-en0093-06-11125,14.9717988181448,0
51,clueweb09-en0097-15-08336,14.9702160052742,1
51,clueweb09-en0068-75-35570,14.969289919336,0
51,clueweb09-en0074-03-38337,14.9679235137479,0
51,clueweb09-en0117-68-36215,14.967454889316,0
51,clueweb09-en0120-94-10705,14.9667927536324,2
51,clueweb09-en0116-88-12143,14.9586633910981,0
51,clueweb09-en0044-43-10913,14.9585819797901,0
51,clueweb09-en0094-60-40973,14.9579683159316,0
51,clueweb09-en0127-64-13172,14.9512250453439,0
51,clueweb09-en0026-83-38386,14.9482643101402,2
51,clueweb09-en0114-80-32909,14.9475233111159,0
51,clueweb09-en0033-86-32886,14.9373347217586,0
51,clueweb09-en0008-37-05398,14.9341398958742,0
51,clueweb09-en0040-08-35085,14.9340163345818,0
51,clueweb09-en0102-66-28787,14.933613485874,0
51,clueweb09-en0106-19-25038,14.9336076649065,0
51,clueweb09-en0080-95-06298,14.9334914870207,1
51,clueweb09-en0102-10-01139,14.9311776740463,0
51,clueweb09-en0072-78-35914,14.9311296715789,1
51,clueweb09-en0067-87-40849,14.9305619912935,0
51,clueweb09-en0108-68-00886,14.926024464225,0
51,clueweb09-en0127-10-06510,14.9251551199215,0
51,clueweb09-en0004-36-39733,14.9249918105332,1
51,clueweb09-en0064-82-05884,14.9220809945791,0
51,clueweb09-en0026-73-34652,14.9200897235664,0
51,clueweb09-en0040-02-21157,14.9200618644917,0
51,clueweb09-en0061-44-14824,14.917805957433,0
51,clueweb09-en0093-01-01638,14.9151248400868,1
51,clueweb09-en0044-36-18666,14.9087727894338,0
51,clueweb09-en0031-74-33549,14.8999071965519,0
51,clueweb09-en0121-10-00868,14.8955813115158,0
51,clueweb09-en0040-49-22900,14.8870146034879,0
51,clueweb09-en0116-02-30136,14.8866429677704,0
51,clueweb09-en0067-24-07677,14.8835105227155,0
51,clueweb09-en0093-25-09218,14.8830867621083,0
51,clueweb09-en0079-11-11014,14.8823113753586,0
51,clueweb09-en0016-56-36543,14.8803367222726,0
51,clueweb09-en0073-59-23662,14.8783266265881,0
51,clueweb09-en0053-99-10227,14.8755060931501,0
51,clueweb09-en0067-38-03161,14.8687467568705,0
51,clueweb09-en0015-88-12981,14.8684265383302,0
51,clueweb09-en0079-36-24865,14.8641597638449,0
51,clueweb09-en0082-89-42932,14.8630278100676,0
51,clueweb09-en0008-59-04222,14.8626512586586,0
51,clueweb09-en0064-31-27644,14.8623577314729,1
51,clueweb09-en0062-38-24708,14.8578462393464,0
51,clueweb09-en0008-88-23094,14.8565365674767,2
51,clueweb09-en0113-17-29222,14.8557167562381,0
51,clueweb09-en0106-37-31549,14.8555594241028,0
51,clueweb09-en0118-81-22992,14.8540149178662,0
51,clueweb09-en0020-76-41560,14.8530484318539,0
51,clueweb09-en0120-91-34703,14.8508480028995,0
51,clueweb09-en0065-35-06548,14.8484557583459,0
51,clueweb09-en0011-41-17278,14.8478744669786,1
51,clueweb09-en0087-64-09275,14.8475492515718,1
51,clueweb09-en0038-16-29653,14.8455941702268,0
