topic,doc,score,rel
201,clueweb12-1310wb-04-16486,0.213932262474069,1
201,clueweb12-0915wb-34-01721,0.211315669734813,0
201,clueweb12-0909wb-96-26247,0.208893496447028,0
201,clueweb12-0900wb-35-34759,0.206986315460005,1
201,clueweb12-0713wb-53-13641,0.204843043623044,0
201,clueweb12-0904wb-71-24469,0.202289652127506,1
201,clueweb12-0800tw-24-12533,0.197388766075142,1
201,clueweb12-0508wb-36-14116,0.194615858585859,0
201,clueweb12-0700tw-84-06248,0.188016914458091,0
201,clueweb12-0604wb-40-13236,0.178051547619048,1
201,clueweb12-0713wb-62-15328,0.177284005212753,0
201,clueweb12-0906wb-67-25261,0.168093019697839,0
201,clueweb12-0901tw-08-02360,0.166925131694469,0
201,clueweb12-0915wb-07-09887,0.166371736505667,1
201,clueweb12-0906wb-96-33932,0.164433540115798,1
201,clueweb12-1200tw-80-10421,0.164374728591787,1
201,clueweb12-1604wb-20-11054,0.1630107859577,0
201,clueweb12-1102wb-91-12621,0.160854493464052,1
201,clueweb12-1700tw-03-09403,0.160296758950531,1
201,clueweb12-0307wb-47-02869,0.158118601072405,0
201,clueweb12-0908wb-98-10600,0.151923257553642,1
201,clueweb12-1700tw-22-12689,0.15154631147541,0
201,clueweb12-1806wb-39-29403,0.15030750385208,1
201,clueweb12-0807wb-93-08686,0.148646025727012,0
201,clueweb12-0700tw-24-01437,0.148100158536585,0
201,clueweb12-1500tw-29-15704,0.145112256573052,0
201,clueweb12-0800tw-05-18710,0.144917801857585,1
201,clueweb12-0401tw-16-02547,0.140779678362573,1
201,clueweb12-0909wb-35-26187,0.140603485645226,0
201,clueweb12-0500tw-17-18276,0.140394495456137,1
201,clueweb12-0902wb-72-11855,0.139336368534483,0
201,clueweb12-1205wb-78-13462,0.138192779327864,0
201,clueweb12-0400tw-34-18992,0.138088205128205,0
201,clueweb12-1200tw-95-12617,0.13772409040672,0
201,clueweb12-0700tw-54-14874,0.133404091854598,1
201,clueweb12-1100tw-71-09590,0.132260400350543,0
201,clueweb12-1612wb-58-03749,0.131986424242424,1
201,clueweb12-0906wb-09-33744,0.131923137580411,0
201,clueweb12-1513wb-23-11730,0.13114834293687,0
201,clueweb12-1313wb-16-00839,0.130233126876877,0
201,clueweb12-0301tw-34-08947,0.128172154379617,0
201,clueweb12-0600tw-42-14363,0.127891979949875,0
201,clueweb12-0800tw-24-10527,0.127717580842735,0
201,clueweb12-1007wb-48-27054,0.126683474470735,0
201,clueweb12-1110wb-37-14389,0.12397044458061,0
201,clueweb12-1513wb-66-07023,0.120235685963521,0
201,clueweb12-1205wb-35-08540,0.115949899228669,1
201,clueweb12-1602wb-44-05440,0.113397919155715,1
201,clueweb12-0611wb-37-01840,0.113273962110493,0
201,clueweb12-0914wb-85-31427,0.112686517556849,0
201,clueweb12-1201tw-23-04915,0.112633461983047,0
201,clueweb12-1201tw-27-11023,0.11245532627318,0
201,clueweb12-1500tw-89-03150,0.111973366712304,1
201,clueweb12-1103wb-34-18912,0.111123798728295,0
201,clueweb12-1205wb-61-24105,0.110996042011086,1
201,clueweb12-1201tw-00-01712,0.110934370090814,0
201,clueweb12-0000wb-60-01497,0.108218526501954,1
201,clueweb12-0800tw-37-07485,0.107187740471869,1
201,clueweb12-1812wb-36-11474,0.105789656338028,0
201,clueweb12-0900tw-69-06553,0.104318439355386,0
201,clueweb12-0401tw-11-13679,0.104251474358974,1
201,clueweb12-1103wb-89-23937,0.104126392663043,1
201,clueweb12-0908wb-88-00684,0.103464093264015,0
201,clueweb12-1100tw-92-19247,0.103171450496528,0
201,clueweb12-1103wb-53-15541,0.103147861965491,1
201,clueweb12-1200tw-71-06228,0.102283210199536,0
201,clueweb12-1608wb-61-17370,0.102045704772876,0
201,clueweb12-0908wb-21-02242,0.101858823730319,0
201,clueweb12-0400tw-50-09161,0.101210081436836,0
201,clueweb12-0713wb-73-15316,0.100770982569797,0
201,clueweb12-0900wb-98-24673,0.100569443564566,0
201,clueweb12-1811wb-56-16219,0.10045892034233,1
201,clueweb12-1600tw-02-18513,0.100376138644434,0
201,clueweb12-0714wb-00-13547,0.0998563486663037,1
201,clueweb12-0401tw-03-21671,0.099408349575115,0
201,clueweb12-0906wb-86-33232,0.0992121278800403,0
201,clueweb12-0915wb-42-02088,0.0987465594755252,0
201,clueweb12-1410wb-38-06953,0.0981554533844189,0
201,clueweb12-1805wb-10-00160,0.0975265941295546,0
201,clueweb12-0800tw-17-25760,0.097505298102981,1
201,clueweb12-1805wb-31-17299,0.0974358858291515,0
201,clueweb12-0500tw-22-06416,0.0972827462295965,0
201,clueweb12-0810wb-64-06846,0.0968526655443322,1
201,clueweb12-0500tw-04-15306,0.0963553205033169,0
201,clueweb12-1804wb-83-26995,0.0957501801357379,0
201,clueweb12-1804wb-47-11412,0.0953833687258687,1
201,clueweb12-0816wb-83-13972,0.0950985628485628,1
201,clueweb12-0916wb-00-04079,0.0949722989776181,0
201,clueweb12-0910wb-65-12168,0.0943677245318946,0
201,clueweb12-1806wb-03-22152,0.0939425130102355,0
201,clueweb12-1712wb-94-32026,0.0937675086119745,0
201,clueweb12-0400tw-98-19394,0.093619495027767,1
201,clueweb12-1500tw-47-10531,0.0933738990399053,0
201,clueweb12-0500tw-10-07393,0.0929408014742385,0
201,clueweb12-1500tw-87-15657,0.0925046616915423,0
201,clueweb12-0909wb-98-12031,0.0923077067664051,0
201,clueweb12-0400tw-98-07752,0.0920021630874572,0
201,clueweb12-0400tw-96-01734,0.0916184649325329,0
201,clueweb12-0400tw-96-22358,0.0915434154351396,1
201,clueweb12-1805wb-42-21503,0.0912863005128386,0
201,clueweb12-1100tw-55-12948,0.0911984848484848,0
201,clueweb12-1716wb-66-00027,0.090799022774996,0
201,clueweb12-0400tw-61-14042,0.090286446315749,0
201,clueweb12-0700tw-12-17588,0.0901769607843137,0
201,clueweb12-1910wb-84-16059,0.0897709918095487,0
201,clueweb12-0917wb-66-01171,0.089446571920758,0
201,clueweb12-0500tw-34-18277,0.0885981473605999,0
